3166,2001-03-05,2001-03-07,New Hampshire Snowstorm (EM-3166),"Federal disaster funds were authorized for New Hampshire communities hit recently by record snowfall under an emergency declaration issued by President Bush, according to the head of the Federal Emergency Management Agency (FEMA). FEMA Director Joe M. Allbaugh said the President took the action after a review of the agency's analysis of the state's request for federal assistance.   The declaration covers jurisdictions with record and near-record snowfall from the late winter storm that occurred March 5-7."
3167,2001-03-05,2001-03-07,Vermont Snowstorm (EM-3167),"Federal disaster funds have been authorized for Vermont communities hit recently by record snowfall under an emergency declaration issued by President Bush, according to the head of the Federal Emergency Management Agency (FEMA). FEMA Director Joe M. Allbaugh said the President took the action after a review of the agency's analysis of the state's request for federal assistance.   The declaration covers jurisdictions with record and near-record snowfall from the late winter storm that occurred March 5-7."
3169,2001-09-11,2001-09-11,New Jersey Terrorist Attack Emergency Declaration (EM-3169),"Everyone who was directly affected by the World Trade Center attack is urged to seek disaster assistance regardless of their citizenship, recovery officials said."
3170,2001-12-24,2001-12-29,New York Snowstorm (EM-3170),The head of the Federal Emergency Management Agency (FEMA) today designated four additional counties in western New York eligible for federal assistance under the emergency declaration issued for the state by President Bush on January 1 as a result of the record snowstorms that hit the area late last month.
3171,2003-02-01,2003-02-01,Texas Loss of the Space Shuttle Columbia (EM-3171),"The U.S. Environmental Protection Agency (EPA) Region 6, headquartered in Dallas played one of the major roles in the collection of Columbia Shuttle material, responding to hazardous material reports while managing the packaging and transportation of items to Barksdale Air Force Base in Louisiana."
3172,2003-02-01,2003-02-01,Louisiana Loss of the Space Shuttle &lt;span class=&quot;italic&quot;&gt;Columbia&lt;/span&gt; (EM-3172),"The U.S. Environmental Protection Agency (EPA) Region 6, headquartered in Dallas played one of the major roles in the collection of Columbia Shuttle material, responding to hazardous material reports while managing the packaging and transportation of items to Barksdale Air Force Base in Louisiana."
3173,2002-12-25,2003-01-04,New York Snowstorm (EM-3173),"The Federal Emergency Management Agency (FEMA) today announced that another $2.85 million has been obligated to the State of New York to reimburse communities and organizations for emergency protective measures undertaken as a result of severe snowstorms that blanketed the area on December 25-26, 2002 and January 3-4, 2003. FEMA has now approved 650 applications, totaling more than $11.3 million, since President George W. Bush signed an emergency declaration for 19 counties on February 25, 2003, at the request of Governor George Pataki."
3174,2003-02-02,2003-02-04,Maine Snowstorms (EM-3174),""
3175,2003-02-17,2003-02-18,Massachusetts Snowstorm (EM-3175),""
3176,2003-02-17,2003-02-18,Connecticut Snowstorm (EM-3176),""
3177,2003-02-17,2003-02-18,New Hampshire Snowstorm (EM-3177),""
3178,2003-02-16,2003-02-17,District of Columbia (DC) Snowstorm (EM-3178),The head of the Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been authorized for the District of Columbia to supplement emergency response efforts for the near-record snowfall that hit the area on February 16-17.
3179,2003-02-14,2003-02-23,Maryland Snowstorm (EM-3179),The head of the Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Maryland communities struck by record snowfall last month.
3180,2003-02-14,2003-02-19,Pennsylvania Snowstorm (EM-3180),"Seven more Pennsylvania counties have been declared eligible for federal snow emergency assistance, according to the Federal Emergency Management Agency's (FEMA) Tom Davies, federal coordinating officer, and David Sanko, Director of the Pennsylvania Emergency Management Agency (PEMA). That raises the total to 36.      The newly announced counties declared eligible for snow emergency assistance include Carbon, Huntingdon, Juniata, Mifflin, Northumberland, Snyder and Washington."
3181,2003-02-16,2003-02-17,New Jersey Snowstorm (EM-3181),The head of the Federal Emergency Management Agency (FEMA) today designated all counties in New Jersey eligible for federal disaster funds to supplement the emergency response to the record snowfall that hit the state last month.
3182,2003-02-17,2003-02-18,Rhode Island Snowstorm (EM-3182),""
3183,2003-02-14,2003-02-19,Delaware Snowstorm (EM-3183),The head of the Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Delaware communities struck by record snowfall last month.
3184,2003-02-17,2003-02-18,New York Snowstorm (EM-3184),"Federal disaster funds have been authorized for New York communities hit by last month's record snowfall under an emergency declaration issued today by President Bush, according to the head of the Federal Emergency Management Agency (FEMA)."
3185,2003-03-17,2003-03-20,Colorado Snowstorm (EM-3185),"Federal snow emergency funds have now been made available for seven additional Colorado counties to help state and local governments, as well as eligible private non-profit organizations cover specific costs relating to snow removal in connection with the storms from March 17 through 20, 2003.  The additional counties are Alamosa, Chaffee, Costilla, Gunnison, Morgan, Pueblo, and Saguache."
3186,2003-08-14,2003-08-16,New York Power Outage (EM-3186),The head of the U.S. Department of Homeland Security's         Federal Emergency Management Agency (FEMA) announced today that President         Bush has authorized the release of federal emergency funds for New York         to help cover part of the costs incurred in responding to last week's         statewide power outage.
3187,2003-08-14,2003-08-17,Ohio Power Outage (EM-3187),""
3188,2003-08-14,2003-08-16,New Jersey Power Outage (EM-3188),""
3189,2003-08-14,2003-08-17,Michigan Power Outage (EM-3189),""
3190,2003-12-06,2003-12-07,Maine Snow (EM-3190),"More than $1.7 million has been obligated for reimbursement of snow removal costs incurred as a result of the record December snowfalls in Maine, Federal Emergency Management Agency (FEMA) officials said today."
3191,2003-12-06,2003-12-07,Massachusetts Snow (EM-3191),"The Federal Emergency Management Agency (FEMA) said today it would reimburse the Massachusetts Port Authority for costs incurred as a direct result of the record snowstorm that struck the Commonwealth in early December.The $750,000 Public Assistance grant reimburses the Massachusetts Port Authority for snow removal costs incurred at eight locations in Middlesex and Suffolk counties. The federal payment represents 75 percent of eligible costs. The remaining 25 percent represents the non-federal share."
3192,2003-12-05,2003-12-07,Connecticut Snow (EM-3192),"New London County has been added to the list of counties to receive financial emergency assistance for snow removal costs incurred during the December record snowfall in Connecticut, the head of the Federal Emergency Management Agency (FEMA) announced.Under Secretary Michael D. Brown, Department of Homeland Security, Emergency Preparedness and Response, said the additional assistance was approved based on a review by federal and state disaster recovery officials."
3193,2003-12-06,2003-12-07,New Hampshire Snow (EM-3193),"Local officials in designated New Hampshire counties have until Feb. 14 to submit Requests for Public Assistance for reimbursement of snow removal costs incurred as a result of theDec. 6-7, 2003, record snowfall, Federal Emergency Management Agency (FEMA) officials said today."
3194,2003-12-14,2003-12-15,Maine Snow (EM-3194),"More Maine counties have been added to the list eligible for financial emergency assistance for snow removal costs incurred during the December record snowfalls, the head of the Federal Emergency Management Agency (FEMA) announced.      Under Secretary Michael D. Brown, Department of Homeland Security , Emergency Preparedness and Response, said the additional assistance was approved based on a review by federal and state disaster recovery officials."
3195,2004-01-28,2004-01-31,New York Snow (EM-3195),"The Federal Emergency Management Agency (FEMA) today announced that another $800,000 in federal disaster aid has been approved for local governments and non-profits organizations in Cayuga, Oneida, Oswego and Lewis counties that responded to a series of severe lake-effect snow storms in late January."
3196,2004-01-23,2004-01-27,North Dakota Snow (EM-3196),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been authorized for North Dakota to supplement state and local government costs for responding to the record snowstorm that hit the state in late January,"
3197,2004-12-21,2004-12-23,Indiana Snow (EM-3197),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been authorized for Spencer County to supplement state and local government costs for responding to the record snow that hit the state late last month. Ron Sherman, federal coordinating officer for the disaster said the emergency declaration was amended to include Spencer County following a review of damage data gathered by federal and state disaster recovery officials."
3198,2004-12-22,2004-12-24,Ohio Snow (EM-3198),"Eligible snow related costs and expenses approved for reimbursement by the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) have reached more than $2.6 million. Today the Ohio Emergency Management Agency began mailing reimbursements to eligible applicants in 26 counties.“These funds are designed to relieve the emergency costs on local budgets and we are processing the grants as quickly as possible,” said Federal Coordinating Officer Lee Champagne of FEMA."
3199,2004-12-21,2004-12-23,Illinois Snow (EM-3199),The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been authorized for Illinois to supplement emergency response efforts for the record snowstorm that struck the state in late December.
3200,2005-01-22,2005-01-23,Connecticut Snow (EM-3200),"Briefings have been scheduled throughout Connecticut to explain the application process to obtain federal assistance available to supplement state and local governments’ costs for clean-up of the record snowfall of January 22-23, Federal Emergency Management Agency (FEMA) officials announced today.With President Bush’s Feb. 18 declaration, agencies in all Connecticut counties became eligible for federal funding to reimburse 75 percent of approved costs for equipment, contracts, and personnel overtime related to emergency services in dealing with the snow storm."
3201,2005-01-22,2005-01-23,Massachusetts Snow (EM-3201),"Federal reimbursement to Massachusetts communities for costs associated with last winter’s record snowfall is now at $24,169,912, Federal Emergency Management Agency (FEMA) officials said today.With President Bush’s Feb. 17 declaration, all Massachusetts counties became eligible for federal funding to help reimburse state and local governments, and some private non-profit organizations, with costs associated with clean-up of the record-setting Jan. 22-23 snow storm."
3202,2004-12-29,2005-01-02,Nevada Snow (EM-3202),"The Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today it has obligated $1,587,555.12 in Public Assistance Program funds to reimburse state, county, local governments and certain non-profit organizations for losses suffered from the record and near record snow falls of December 29, 2004-January 2, 2005 and January 6-10, 2005."
3203,2005-01-22,2005-01-23,Rhode Island Snow (EM-3203),"Federal reimbursement to Rhode Island communities for costs associated with last winter’s record snowfall is now at $3,467,501, Federal Emergency Management Agency (FEMA) officials said today.With President Bush’s Feb. 17 declaration, all Rhode Island counties became eligible for federal funding to help reimburse state and local governments, and some private non-profit organizations, with costs associated with clean-up of the record-setting Jan. 22-23 snow storm."
3204,2005-01-06,2005-01-10,Nevada Snow (EM-3204),"The Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today it has obligated $1,587,555.12 in Public Assistance Program funds to reimburse state, county, local governments and certain non-profit organizations for losses suffered from the record and near record snow falls of December 29, 2004-January 2, 2005 and January 6-10, 2005."
3205,2005-01-22,2005-01-23,Maine Snow (EM-3205),"The Federal Emergency Management Agency (FEMA) has obligated more than $10 million to reimburse state and local governments in Maine for costs incurred in four snow storms that hit the state early this year, according to disaster recovery officials. Total aid for the four winter storms is $10,056,005.72.The funds were allocated through FEMA’s Public Assistance program. President George Bush declared the emergencies after a request from Governor John Baldacci following the storms.JANUARY SNOW EMERGENCY"
3206,2005-02-10,2005-02-11,Maine Snow (EM-3206),"The Federal Emergency Management Agency (FEMA) has obligated more than $10 million to reimburse state and local governments in Maine for costs incurred in four snow storms that hit the state early this year, according to disaster recovery officials. Total aid for the four winter storms is $10,056,005.72.The funds were allocated through FEMA’s Public Assistance program. President George Bush declared the emergencies after a request from Governor John Baldacci following the storms.JANUARY SNOW EMERGENCY"
3207,2005-01-22,2005-01-23,New Hampshire Snow (EM-3207),"The Federal Emergency Management Agency (FEMA) has obligated more than $6.5 million to reimburse state and local governments in New Hampshire for costs incurred in three snow storms that hit the state earlier this year, according to disaster recovery officials. Total aid for the storms is $6,892,023.87.The funds were allocated through FEMA’s Public Assistance program. President George W. Bush declared the emergencies after a request from Governor John Lynch following the storms.JANUARY STORM DAMAGE"
3208,2005-02-10,2005-02-11,New Hampshire Snow (EM-3208),"The Federal Emergency Management Agency (FEMA) has obligated more than $6.5 million to reimburse state and local governments in New Hampshire for costs incurred in three snow storms that hit the state earlier this year, according to disaster recovery officials. Total aid for the storms is $6,892,023.87.The funds were allocated through FEMA’s Public Assistance program. President George W. Bush declared the emergencies after a request from Governor John Lynch following the storms.JANUARY STORM DAMAGE"
3209,2005-03-09,2005-03-09,Maine Snow (EM-3209),"The Federal Emergency Management Agency (FEMA) has obligated more than $10 million to reimburse state and local governments in Maine for costs incurred in four snow storms that hit the state early this year, according to disaster recovery officials. Total aid for the four winter storms is $10,056,005.72.The funds were allocated through FEMA’s Public Assistance program. President George Bush declared the emergencies after a request from Governor John Baldacci following the storms.JANUARY SNOW EMERGENCY"
3210,2005-03-11,2005-03-12,Maine Snow (EM-3210),"The Federal Emergency Management Agency (FEMA) has obligated more than $10 million to reimburse state and local governments in Maine for costs incurred in four snow storms that hit the state early this year, according to disaster recovery officials. Total aid for the four winter storms is $10,056,005.72.The funds were allocated through FEMA’s Public Assistance program. President George Bush declared the emergencies after a request from Governor John Baldacci following the storms.JANUARY SNOW EMERGENCY"
3211,2005-03-11,2005-03-12,New Hampshire Snow (EM-3211),"Federal disaster funds have been made available for New Hampshire to supplement the emergency response to the record snowfall that hit the state in early March, the head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today."
3215,2005-08-29,2005-10-01,Arkansas Hurricane Katrina (EM-3215),"The last day for individuals affected by Hurricanes Katrina and Rita to apply for initial disaster assistance with the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) is March 11, 2006 . This is also the deadline to submit disaster loan applications to the U.S. Small Business Administration (SBA). Individuals, families and business owners affected by Hurricanes Katrina and Rita should not hesitate to apply for disaster aid if they have not already done so."
3216,2005-08-29,2005-10-01,Texas Hurricane Katrina (EM-3216),""
3217,2005-08-29,2005-10-01,Tennessee Hurricane Katrina Evacuation (EM-3217),"Victims of Hurricanes Katrina and Rita who were evacuated to Tennessee have received more than $37.6 million in aid from the Department of Homeland Security's Federal Emergency Management Agency (FEMA).FEMA assistance for the more than 16,000 displaced persons in Tennessee includes funds for food, shelter, clothing, medical and dental care, funeral expenses and other emergency needs. In addition, FEMA provides financial and direct housing assistance to those persons who are eligible."
3218,2005-08-27,2005-10-01,Georgia Hurricane Katrina Evacuation (EM-3218),"For Katrina evacuees now living in other states, there may be tax relief on the horizon, federal and state recovery officials said today. Because of a special Hurricane Katrina relief bill enacted by Congress and signed into law on Sept. 23, Katrina-impacted taxpayers in disaster-declared counties no longer have to deduct 10 percent of their adjusted gross income and a $100 deductible to claim disaster losses on their federal taxes."
3219,2005-08-29,2005-10-01,Oklahoma Hurricane Katrina Evacuation (EM-3219),"The last day for individuals affected by Hurricanes Katrina and Rita to apply for initial disaster assistance with the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) is March 11, 2006 . This is also the deadline to submit disaster loan applications to the U.S. Small Business Administration (SBA). Individuals, families and business owners affected by Hurricanes Katrina and Rita should not hesitate to apply for disaster aid if they have not already done so."
3220,2005-08-29,2005-10-01,Florida Hurricane Katrina Evacuation (EM-3220),""
3221,2005-08-29,2005-10-01,West Virginia Hurricane Katrina Evacuation (EM-3221),"Michael D. Brown, Department of Homeland Security's Principal Federal Official for Hurricane Katrina response and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to West Virginia to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3222,2005-08-29,2005-10-01,North Carolina Hurricane Katrina Evacuation (EM-3222),"Of the thousands of persons forced to flee their residences as Gulf Hurricanes Rita and Katrina battered coastal states, those now in North Carolina have received more than $14.7 million in aid from the Department of Homeland Security's Federal Emergency Management Agency (FEMA).FEMA assistance for the more than 6,000 displaced persons in North Carolina includes funds for food, shelter, clothing, medical and dental care, funeral expenses and other emergency needs."
3223,2005-08-29,2005-10-01,Utah Hurricane Katrina Evacuation (EM-3223),"Evacuees from Hurricanes Katrina and Rita who are living in Utah and cannot return home yet can still have their homes inspected, according to officials from the Federal Emergency Management Agency (FEMA).Hurricane evacuees who have registered with FEMA will be contacted by inspectors to set up an inspection date and time. If evacuees are unable to return home, they can designate an authorized person to be present during the inspection."
3224,2005-08-29,2005-10-01,Colorado Hurricane Katrina Evacuation (EM-3224),"Evacuees from Hurricanes Katrina and Rita who are living in Colorado and cannot return home yet can still have their homes inspected, according to officials from the Federal Emergency Management Agency (FEMA).Hurricane evacuees who have registered with FEMA will be contacted by inspectors to set up an inspection date and time. If evacuees are unable to return home, they can designate an authorized person to be present during the inspection."
3225,2005-08-29,2005-10-01,Michigan Hurricane Katrina Evacuation (EM-3225),"Michael D. Brown, Department of Homeland Security’s Principal Federal Official for Hurricane Katrina response and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to Michigan to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3226,2005-08-29,2005-10-01,District of Columbia (DC) Hurricane Katrina Evacuation (EM-3226),"Michael D. Brown, Department of Homeland Security’s Principal Federal Official for Hurricane Katrina response and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to the city of Washington, D.C. to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3227,2005-08-29,2005-10-01,Washington Hurricane Katrina Evacuation (EM-3227),"Michael D. Brown, Department of Homeland Security’s Principal Federal Official for Hurricane Katrina response and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to the state of Washington to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3228,2005-08-29,2005-10-01,Oregon Hurricane Katrina Evacuation (EM-3228),"Michael D. Brown, Department of Homeland Security’s Principal Federal Official for Hurricane Katrina response and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to Oregon to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3229,2005-08-29,2005-10-01,New Mexico Hurricane Katrina Evacuation (EM-3229),"The last day for individuals affected by Hurricanes Katrina and Rita to apply for initial disaster assistance with the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) is March 11, 2006. This is also the deadline to submit disaster loan applications to the U.S. Small Business Administration (SBA). Individuals, families and business owners affected by Hurricanes Katrina and Rita should not hesitate to apply for disaster aid if they have not already done so."
3230,2005-08-29,2005-10-01,Illinois Hurricane Katrina Evacuation (EM-3230),"Michael D. Brown, Department of Homeland Security’s Principal Federal Official for Hurricane Katrina response and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to Illinois to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3231,2005-08-29,2005-10-01,Kentucky Hurricane Katrina Evacuation (EM-3231),"Victims of Hurricanes Katrina and Rita who evacuated to Kentucky have received more than $5.4 million for relief aid from the Federal Emergency Management Agency (FEMA).FEMA assistance for the almost 2,500 displaced persons remaining in Kentucky includes funds for food, shelter, clothing, medical and dental care, funeral expenses and other emergency needs. In addition, FEMA provides financial or direct assistance for housing to those persons who are eligible."
3232,2005-08-29,2005-10-01,Missouri Hurricane Katrina Evacuation (EM-3232),"President George W. Bush has declared a state of emergency exists in the State of Missouri and ordered Federal aid to supplement state and local response efforts to help people evacuated from their homes due to Hurricane Katrina. Assistance is available to state and eligible local governments for emergency protective measures that are undertaken to save lives and protect public health and safety. Emergency protective measures, including direct federal assistance, will be provided at 100 percent federal funding."
3233,2005-08-29,2005-10-01,South Carolina Hurricane Katrina Evacuation (EM-3233),Evacuees of Hurricanes Katrina and Rita who are sheltered in South Carolina have received more than $8.3 million in Individual Assistance benefits from the Department of Homeland Security's Federal Emergency Management Agency (FEMA).Individual Assistance is a program administered by FEMA directly to individual households from federally declared disaster areas.
3234,2005-09-06,2005-10-01,South Dakota Hurricane Katrina Evacuation (EM-3234),"Evacuees from Hurricanes Katrina and Rita who are living in South Dakota and cannot return home yet can still have their homes inspected, according to officials from the Federal Emergency Management Agency (FEMA).Hurricane evacuees who have registered with FEMA will be contacted by inspectors to set up an inspection date and time. If evacuees are unable to return home, they can designate an authorized person to be present during the inspection."
3235,2005-08-29,2005-10-01,Pennsylvania Hurricane Katrina Evacuation (EM-3235),"President George W. Bush has declared a state of emergency exists in the Commonwealth of Pennsylvania and ordered Federal aid to supplement Commonwealth and local response efforts to help people evacuated from their homes due to Hurricane Katrina. Assistance is available to state and eligible local governments for emergency protective measures that are undertaken to save lives and protect public health and safety. Emergency protective measures, including direct federal assistance, will be provided at 100 percent federal funding."
3236,2005-09-01,2005-10-01,Kansas Hurricane Katrina Evacuation (EM-3236),"Michael D. Brown, Under Secretary for Homeland Security and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to Kansas to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3237,2005-08-29,2005-10-01,Alabama Hurricane Katrina Evacuation (EM-3237),""
3238,2005-08-29,2005-10-01,Indiana Hurricane Katrina Evacuation (EM-3238),"Michael D. Brown, Under Secretary for Homeland Security and head of the Federal Emergency Management Agency announced today that federal disaster aid has been made available to Indiana to supplement its efforts to assist evacuees from areas struck by Hurricane Katrina."
3239,2005-08-29,2005-10-01,Iowa Hurricane Katrina Evacuation (EM-3239),""
3240,2005-08-29,2005-10-01,Virginia Hurricane Katrina Evacuation (EM-3240),"The President today declared an emergency exists in the Commonwealth of Virginia and ordered Federal aid to supplement Commonwealth and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the Commonwealth and all 95 counties and 40 independent cities of the Commonwealth of Virginia."
3241,2005-08-29,2005-10-01,Arizona Hurricane Katrina Evacuation (EM-3241),"The President today declared an emergency exists in the State of Arizona and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 15 counties of the State of Arizona."
3242,2005-08-29,2005-10-01,Minnesota Hurricane Katrina Evacuation (EM-3242),""
3243,2005-08-29,2005-10-01,Nevada Hurricane Katrina Evacuation (EM-3243),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today approved the state of Nevada’s request for an extension of its program using federal funds to provide temporary hotel and motel housing for Hurricane Katrina and Rita evacuees. As one of 10 states housing a high concentration of the evacuee population nationwide, Nevada was eligible for an additional extension. The hotel/motel program now will end Jan. 7, 2006, as opposed to Dec. 15, 2005, in the state of Nevada."
3244,2005-08-29,2005-10-01,Idaho Hurricane Katrina Evacuation (EM-3244),"Today the President declared that an emergency exists in the State of Idaho and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 44 counties of the State of Idaho."
3245,2005-08-29,2005-10-01,Nebraska Hurricane Katrina Evacuation (EM-3245),"Today the President declared that an emergency exists in the State of Nebraska and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 93 counties of the State of Nebraska."
3246,2005-08-29,2005-10-01,Connecticut Hurricane Katrina Evacuation (EM-3246),"Today President George W. Bush declared that a state of emergency exists in the State of Connecticut and ordered Federal aid to supplement state and local response efforts to help people evacuated from their homes due to Hurricane Katrina.  Assistance is available to state and eligible local governments for emergency protective measures that are undertaken to save lives and protect public health and safety. Emergency protective measures, including direct federal assistance, will be provided at 100 percent federal funding."
3247,2005-08-29,2005-10-01,North Dakota Hurricane Katrina Evacuation (EM-3247),"Evacuees from Hurricanes Katrina and Rita who are living in North Dakota and cannot return home yet can still have their homes inspected, according to officials from the Federal Emergency Management Agency (FEMA).Hurricane evacuees who have registered with FEMA will be contacted by inspectors to set up an inspection date and time. If evacuees are unable to return home, they can designate an authorized person to be present during the inspection."
3248,2005-08-29,2005-10-01,California Hurricane Katrina Evacuation (EM-3248),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today approved the state of California’s request for an extension of its program using federal funds to provide temporary hotel and motel housing for Hurricane Katrina and Rita evacuees. As one of 10 states housing a high concentration of the evacuee population nationwide, California was eligible for an additional extension. The hotel/motel program now will end Jan. 7, 2006, as opposed to Dec. 15, 2005, in the state of California."
3249,2005-08-29,2005-10-01,Wisconsin Hurricane Katrina Evacuation (EM-3249),"Today the President declared that an emergency exists in the State of Wisconsin and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 72 counties of the State of Wisconsin."
3250,2005-08-29,2005-10-01,Ohio Hurricane Katrina Evacuation (EM-3250),"Today the President declared that an emergency exists in the State of Ohio and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 88 counties of the State of Ohio."
3251,2005-08-29,2005-10-01,Maryland Hurricane Katrina Evacuation (EM-3251),"Today the President declared that an emergency exists in the State of Maryland and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 24 counties of the State of Maryland."
3252,2005-08-29,2005-10-01,Massachusetts Hurricane Katrina Evacuation (EM-3252),"Today the President declared that emergency exists in the Commonwealth of Massachusetts and ordered Federal aid to supplement Commonwealth and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the Commonwealth and all 14 counties of the Commonwealth of Massachusetts."
3253,2005-08-29,2005-10-01,Montana Hurricane Katrina Evacuation (EM-3253),"Evacuees from Hurricanes Katrina and Rita who are living in Montana and cannot return home yet can still have their homes inspected, according to officials from the Federal Emergency Management Agency (FEMA).Hurricane evacuees who have registered with FEMA will be contacted by inspectors to set up an inspection date and time. If evacuees are unable to return home, they can designate an authorized person to be present during the inspection."
3254,2005-09-11,2005-09-17,North Carolina Hurricane Ophelia (EM-3254),"R. David Paulison, Acting Under Secretary for Homeland Security and FEMA Director, announced last night that President Bush authorized an emergency declaration for the State of North Carolina, allocating Federal resources in support of emergency protective actions in the counties located in the path of Hurricane Ophelia, beginning on September 11, 2005, and continuing.Paulison said President Bush issued the declaration following a review of FEMA’s analysis of the state’s request for federal assistance."
3255,2005-08-29,2005-10-01,Rhode Island Hurricane Katrina Evacuation (EM-3255),"The President declared an emergency exists in the State of Rhode Island and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 5 counties of the State of Rhode Island."
3256,2005-08-29,2005-10-01,Maine Hurricane Katrina Evacuation (EM-3256),"The President declared an emergency exists in the State of Maine and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 16 counties of the State of Maine."
3257,2005-08-29,2005-10-01,New Jersey Hurricane Katrina Evacuation (EM-3257),"The President declared an emergency exists in the State of New Jersey and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 21 counties of the State of New Jersey."
3258,2005-08-29,2005-10-01,New Hampshire Hurricane Katrina Evacuation (EM-3258),"The President declared an emergency exists in the State of New Hampshire and ordered Federal aid to supplement state and local response efforts to assist evacuees from the area struck by Hurricane Katrina and to provide emergency assistance to those areas beginning on August 29, 2005, and continuing.The President's action makes Federal funding available to the State and all 10 counties of the State of New Hampshire."
3259,2005-09-18,2005-10-23,Florida Tropical Storm Rita (EM-3259),"R. David Paulison, Acting Under Secretary for Homeland Security and FEMA Director, announced that President Bush authorized an emergency declaration for the State of Florida, allocating Federal resources in support of emergency protective actions in the counties located in the path of Hurricane Rita, beginning on September 18, 2005, and continuing.  Paulison said President Bush issued the declaration following a review of FEMA’s analysis of the state’s request for federal assistance."
3261,2005-09-20,2005-10-14,Texas Hurricane Rita (EM-3261),The Department of Homeland Security's Federal Emergency Management Agency continues to closely monitor the progress of Hurricane Rita and is making final preparations for the storm's anticipated landfall within 24 hours. FEMA again reminds residents in the Gulf Coast states to take heed to the instructions of local and state officials regarding appropriate emergency protective actions.
3262,2005-08-29,2005-10-01,New York Hurricane Katrina Evacuation (EM-3262),"President George W. Bush has declared a state of emergency exists in the State of New York and ordered Federal aid to supplement state and local response efforts to help people evacuated from their homes due to Hurricane Katrina.Assistance is available to state and eligible local governments for emergency protective measures that are undertaken to save lives and protect public health and safety. Emergency protective measures, including direct federal assistance, will be provided at 100 percent federal funding."
